"","mem_no","crm_group","time","first_logon","first_dlvry","ord_cnt","cluster","is_churn","risk_ratio","is_logon","is_dlvry"
"1","4B81D6AC389F3B3EC2C4F9B7C8F6777345DEBFF9FA5BE58B8BDA4849F0627B7C","control",2023-11-24,NA,NA,0,"part_all","NO",4.23853211009174,0,0
"2","5478B68F16B59793F918F286F5C622A556E0FDF342FE1636B438F00AFC8BD22A","control",2023-11-24,2023-11-24 19:55:00,2023-11-24 20:05:00,2,"part_peak","NO",2.27027027027027,1,1
"3","6296BF0BC80EDDE852A6EA13950971E516A6095BCDBB582C3D0C874FF19ED2FA","control",2023-11-24,NA,NA,0,"part_peak","NO",2.20689655172414,0,0
"4","CE2AC36A36BD784C01CFB5EE25823DFA4C592ACA17E6676DE4B88A9951C3FD6B","control",2023-11-24,NA,NA,0,"part_peak","YES",14.958904109589,0,0
"5","58610CDE79E0D3255194618432404F1573C0CE5911CC27A6FB0D135127038ABF","control",2023-11-24,2023-11-24 11:32:00,2023-11-24 11:39:00,3,"part_peak","NO",2.24137931034483,1,1
"6","F474ADA486C7D8E50378532F7F9B85468555D844B279AEF106F9E9B7E559487B","test",2023-11-24,NA,NA,0,"part_peak","YES",10.3636363636364,0,0
"7","7F5497E39BCC393ABD7D0A2BC4AE6F6ECE8B64253D7F2D7F682989CD8B59E81F","test",2023-11-24,NA,NA,0,"part_peak","NO",6.90909090909091,0,0
"8","9436AB8ACDFE3CA70D1CD280821763AF65CA044A9C5EAC86BC4B7F8C5B2DC93D","test",2023-11-24,NA,NA,0,"part_all","NO",3.97674418604651,0,0
"9","83A8970ABE6C74410425F1EF734A0ECAA163141140B5AF35FB1C2A5FB76E7D47","control",2023-11-24,NA,NA,0,"part_peak","YES",1.8695652173913,0,0
"10","7E711A7AB48C7A33A8A98593285E3E26482DD4C44EA903B090CE2D4B2B5AA4F9","control",2023-11-24,NA,NA,0,"part_peak","NO",1.59375,0,0
"11","BF55658A357685452266044AF94B1C74CA9342B473018B3007B75FB7C93088AE","control",2023-11-24,NA,NA,0,"part_all","NO",7.59223300970874,0,0
"12","6FBAFD391425629EA18D714DDE043D81DDD2968784969264280A818A6AD04A69","test",2023-11-24,NA,NA,0,"part_all","NO",4.4,0,0
"13","C16831A6358CFCD60D993B678F45716A6555F906320A317F2E7D473C5E8B9C96","test",2023-11-24,NA,NA,0,"part_peak","NO",1.71428571428571,0,0
"14","71E2409DA09330773A854BB25E7C19B1006A3C2DF688CBE5E0080C09FCB68E23","test",2023-11-24,NA,NA,0,"part_peak","YES",26.296875,0,0
"15","F749C0724C85E01BB3EDD568DDEB7CA53091C61B46D2F28D9DCA69BC2D430657","test",2023-11-24,NA,NA,0,"part_peak","YES",18.6666666666667,0,0
"16","0D1A42BB66F3E2553EC5FD0E55F5FC907F8AF3F5FCD0E638FFC39D9AEE3418F1","control",2023-11-24,NA,NA,0,"part_peak","NO",2.04255319148936,0,0
"17","2986A783B4EB9BD3FFE989643C67103AED877918C9AA96BA707BFDB13DD2A356","test",2023-11-24,NA,NA,0,"part_peak","NO",1.41176470588235,0,0
"18","C9FCF671D266796DB5A34ED5CFC435653D26E383872D80C9906816A9D2F89C46","test",2023-11-24,2023-11-24 11:16:00,2023-11-24 11:16:00,4,"part_all","NO",1.52054794520548,1,1
"19","19D26B512D6B9179E750E85C4E33135226B38D6424AB34FD64E1DE77017E2F46","test",2023-11-24,NA,NA,0,"part_all","NO",1.41025641025641,0,0
"20","E66BB6B37CDE2D5C1C4AC9CC87A4D7C6170854837337B6FB4CF78AD03867DE0C","control",2023-11-24,NA,NA,0,"part_all","NO",1.5304347826087,0,0
"21","1ECD538078DCB6E5E43A31FB47674881F587DDA74EF62420C47F6484DAEFD7B4","control",2023-11-24,NA,NA,0,"part_peak","NO",1.09649122807018,0,0
"22","E35CB4A81FDDBFB6E17B79A01335CD0129C726C3A8BC9AB2BBEF5D10803D1FEE","control",2023-11-24,NA,NA,0,"part_peak","NO",2.54716981132075,0,0
"23","3EF2B75E49339325976867099A3F6126979BE4BD3DC9253F6CDC411528F52466","test",2023-11-24,NA,NA,0,"part_peak","NO",2.925,0,0
"24","5D572406A96416DEBD67D993E23286537F275B516A61B48844EE03B10690FDB0","control",2023-11-24,NA,NA,0,"part_peak","NO",2.6027397260274,0,0
"25","99C1E32E53C0D2B6455AD0C6C30D149E7C5AE98D6A01FF96A46B1374066E4365","control",2023-11-24,NA,NA,0,"part_peak","YES",18.9714285714286,0,0
"26","AC4E87F863EF0573BEDC00B2876A75492DE7EA4F363559A0C3CE1E665423864E","test",2023-11-24,NA,NA,0,"part_peak","NO",1.88888888888889,0,0
"27","F16F39A0C400E099C0FD4F4414566AE704B3E4F2122A161A171519CB1609054F","control",2023-11-24,NA,NA,0,"part_peak","NO",3.28318584070796,0,0
"28","C45E8D0065F0E0B856155181089C1575F82D3EB7E4548FD39A18FAE650ABE529","control",2023-11-24,NA,NA,0,"part_all","NO",1.34343434343434,0,0
"29","41EABFED532F7A10BD27151199CF0B269AD7A855FFBB5A2D432EC97ACDBB9DCD","control",2023-11-24,NA,NA,0,"part_peak","NO",2.63157894736842,0,0
"30","C3517AA9139D30D8268FB3E75FF9FFDFE3BB65D4A42E083F6D95BAD20318DA96","control",2023-11-24,NA,NA,0,"part_all","YES",36.4285714285714,0,0
"31","13024FCB8C32E301C41E047199C987D6539FC44E94603A56EF68C3B499407D22","control",2023-11-24,NA,NA,0,"part_peak","NO",3.55555555555556,0,0
"32","4B950822C322F06BE59C4F09D9283C5E6A611EC42D47C0E73324FEF27D4B08A1","control",2023-11-24,NA,NA,0,"part_all","NO",2.5531914893617,0,0
"33","95016FAAFC58A153C598DA07CB7033C0C1AAF32885B5407F0AFA2E6B55541C1E","test",2023-11-24,NA,NA,0,"part_peak","NO",1.1304347826087,0,0
"34","86F18CE8E43F549DA59350190711D3A0474C0D8F978EA678946B09E284A10460","control",2023-11-24,NA,NA,0,"part_all","YES",15.5,0,0
"35","5F67E761059BD534CFB872DD583FFDEDA856AF229D2DE30B2F56093122440948","test",2023-11-24,NA,NA,0,"part_peak","YES",1.76190476190476,0,0
"36","153E0D7D9C8EDF7E2B93B0D4426C59641513527ACE86DB694E10F95CEC56E00B","control",2023-11-24,NA,NA,0,"part_peak","YES",23.3870967741935,0,0
"37","4A7003A181E039570F1A54560DE331F090080D33304B7EF227ADA6BFFAD4E864","test",2023-11-24,NA,NA,0,"part_peak","YES",3.66071428571429,0,0
"38","ED5A4C536F4293B906EB5138C48E2F9328D95FAB3979D2B98BD4CC6698C82017","control",2023-11-24,NA,NA,0,"part_peak","YES",15,0,0
"39","A68F9EAAF7D564400DF582749A8AEAE6F62112E5CBB9CDE0C2458BFCA68CC9A4","test",2023-11-24,2023-11-24 18:19:00,2023-11-24 19:01:00,15,"part_peak","NO",1.26,1,1
"40","C3A7695A3093CB88604E6E6FA77898363B7D4AA6272E5F2557687F61FA4BDEBC","test",2023-11-24,2023-11-25 00:58:00,2023-11-25 00:58:00,2,"part_peak","NO",4.96774193548387,1,1
"41","68C35E407FA0548071DB8028BA9ABEFE6136B7BBD8955248AEA22D54DBF2DAE7","control",2023-11-24,NA,NA,0,"part_peak","NO",2.48275862068966,0,0
"42","EFCEEE7933CACED24EAC75C204937FE77B0B210488ABD456AB3CDDC5CBF6DAD0","control",2023-11-24,NA,NA,0,"part_all","NO",1.7,0,0
"43","6D090B3A0F11041D89041E6AEE73610DEC19A6EAF575CFA34FF9FE6E665783C8","test",2023-11-24,2023-11-24 12:24:00,2023-11-24 13:14:00,1,"part_peak","NO",7,1,1
"44","562697A312BE31AE4B29669AAAB8C74822140446F02933D0C3190DFC8DAB6AD4","control",2023-11-24,NA,NA,0,"part_peak","YES",21.2727272727273,0,0
"45","A3D68EBF72D7D26B9085D298913A3CBFF5FC9C7014A261153EB4E080C046F036","test",2023-11-24,NA,NA,0,"part_peak","YES",5.01204819277108,0,0
"46","B40F397D7239D050DA3760AC728EB34A0F88A2543D5044B44DF141476DE342D4","control",2023-11-24,NA,NA,0,"part_peak","YES",8.51785714285714,0,0
"47","77BEE9D7489E9E2E1D124B818B64B044801952F7319262CC0AD151796BCD2A57","test",2023-11-24,NA,NA,0,"part_peak","NO",1.33333333333333,0,0
"48","7957B6A3A82A7F82CD9507CCB60554C48A0FB969DE86FD5C2DA1951A1C3B70E3","test",2023-11-24,NA,NA,0,"part_all","NO",1.92,0,0
"49","DAC928F099F0B189CA53E289A6945BE2E4F94BEA5B645933D4C8EC9811CEE27E","test",2023-11-24,NA,NA,0,"part_peak","YES",8.7037037037037,0,0
"50","E5DAD6E7FC0CCB366CD43C2EEE0DF16A59C5848115FB90EDA0D890FE8FEEE6EA","test",2023-11-24,NA,NA,0,"part_peak","YES",4.54838709677419,0,0
"51","91D284A7D58E8E9B3E058DA4B497D276636A2FD6FF92A64D08A9D768482A19B8","control",2023-11-24,NA,NA,0,"part_peak","NO",1.52631578947368,0,0
"52","AD596D5ABB0E3ED6ED0C5FDD807B01F10304C7F4CF224DA5E7AFECEC0103E228","test",2023-11-24,NA,NA,0,"part_peak","NO",1.47272727272727,0,0
"53","BEF52BC37E7573CC3F7C890E673341842FC709875A82CFC1812939DE74A0BFF8","test",2023-11-24,NA,NA,0,"part_all","NO",2.73684210526316,0,0
"54","1D47B244AC7995BC0EA44B55B0F1FE06FAA1ADCA3BB0395BD1AD23DA2855098A","control",2023-11-24,NA,NA,0,"part_all","YES",24.3820224719101,0,0
"55","3CD8276FA23AF8CB88DEBED91B289BA4D234DB26B947B959FF264D5DE0D6210B","test",2023-11-24,NA,NA,0,"part_peak","NO",6.8,0,0
"56","6DC17B08AC987434BDB497A019CF81E629BE568B3FFC27739DDB960D6CDBA6AF","control",2023-11-24,NA,NA,0,"part_peak","YES",9.3968253968254,0,0
"57","0FC596B64C564E168D9DC0459EEAD1E07837185158A43D9A3EE148E1CA986FAE","control",2023-11-24,2023-11-25 00:19:00,2023-11-25 00:33:00,5,"part_peak","YES",8.25,1,1
"58","D4825AE8A75FE6A8C13538FAC73E93AC687642196D10AC6B32513B93CA172406","control",2023-11-24,NA,NA,0,"part_all","YES",21.0540540540541,0,0
"59","7193BFF5891E625CA8045E09A1352C35D7858BB29223D1171B42ED9893D5F997","control",2023-11-24,NA,NA,0,"part_all","NO",1.00854700854701,0,0
"60","3DD5D3E16951CF7AFA6F7A210D571C27F308453C0EF01F23E9B053C8A9D88CCC","control",2023-11-24,NA,NA,0,"part_all","NO",4.47115384615385,0,0
"61","2A65E08648E15C0213AB3936164B4BBAB6BD933E8DE12C125CA1A97AE19AD1DB","control",2023-11-24,NA,NA,0,"part_all","NO",2.28318584070796,0,0
"62","207A08501CF50362840BE2C5DA4D2E51AF9E8F7832CB15363B4F71D1D5814D76","control",2023-11-24,2023-11-24 17:41:00,2023-11-24 19:33:00,3,"part_peak","NO",1.85840707964602,1,1
"63","D2EAA4BCB1E4F71024DD0D6447B0E1862EE89B2D0C3429A450B09B167297638E","control",2023-11-24,NA,NA,0,"part_all","YES",5.67692307692308,0,0
"64","36A24653B4CB6AC93A9D805F2E6E67CD8B12F924A7A44E4A98D16DA86A249B0B","test",2023-11-24,2023-11-24 17:59:00,NA,0,"part_all","NO",1.5929203539823,1,0
"65","F9EF69C1ADDBF6B99CD63A689FC52E38CF0C593C7760D41A159374CC98CD01BB","test",2023-11-24,NA,NA,0,"part_peak","YES",32.25,0,0
"66","0D7C9C012B1458CF670ADF154711D4901EAF25D74359A3FCD6AB3DBDE615D3C3","control",2023-11-24,NA,NA,0,"part_all","NO",3.8125,0,0
"67","70B70899E2CB9D7913B1440B7EDA2BA27396F24A7BC0D03E4D7DD40CFDA2F9AB","control",2023-11-24,NA,NA,0,"part_peak","YES",14.5423728813559,0,0
"68","6E3ECEE03EDA2A218ACE62B07DF26696ACE6C24DEAF720360EA5FD0748AD8596","test",2023-11-24,NA,NA,0,"part_peak","YES",20.4,0,0
"69","2EE950B9D1D5926B295119D56EFD17E605AC7006291B9B6847E40E0E12C9BE36","control",2023-11-24,2023-11-24 09:41:00,NA,0,"part_all","YES",8.55555555555556,0,0
"70","08D45219E9B8A38DBBBFD8E9307ED18EDC78FE64D00F3216B7741FA074C03DB5","test",2023-11-24,NA,NA,0,"part_all","NO",1.04347826086957,0,0
"71","669166095AE3B2D393A8B2E6BD755E7D08330A37E79B618CEA8958A41B749123","test",2023-11-24,NA,NA,0,"part_peak","NO",2.0952380952381,0,0
"72","996948968B3D6660EE2EF2D933533A5BF20B3348F3D50664500F6E21321D9B4B","test",2023-11-24,NA,NA,0,"part_all","YES",20.5,0,0
"73","56EAE43830F27E5761879099E34B2610E314847561FDDF58D996A20DD24F84C7","test",2023-11-24,NA,NA,0,"part_all","YES",11.9148936170213,0,0
"74","8FF69DAB6F495F7C95D3299481DC2E06E066FC8D4E4C7444D0945D09AE1F97F4","test",2023-11-24,NA,NA,0,"part_peak","YES",8.25581395348837,0,0
"75","D42AB2D338CBA80A0CBC464B47A7AA1802B05033222F67DDC00FA93BD583DC5A","control",2023-11-24,NA,NA,0,"part_peak","YES",5.49295774647887,0,0
"76","4B35C6C5A5BAAFBA55FE1E3470D3D3426DC0266935A9D8E23F0A1AC783396DA6","test",2023-11-24,NA,NA,0,"part_peak","YES",7.11111111111111,0,0
"77","A981DC67B8BF076FBB5816178F64B5A11C0FF4CE624CEA4607BE5C5930CBA58D","control",2023-11-24,NA,NA,0,"part_peak","NO",2.16666666666667,0,0
"78","F6425CF074A06C53ED9C62B5A6CC90E469D8D88905418BD77A990B34E4716F04","test",2023-11-24,2023-11-24 23:35:00,2023-11-24 23:36:00,1,"part_all","YES",29.25,1,1
"79","417D0E15CEC6CD0122B269D75FE2DB90D83D683FB4654F1B7807F9B071D76832","control",2023-11-24,NA,NA,0,"part_all","NO",8.29508196721311,0,0
"80","809ABB775D7297BA5643BE545B65CE8FA60A73ED123EB1F6C8B1D5D0F2415035","control",2023-11-24,2023-11-24 08:10:00,NA,0,"part_peak","NO",3.42857142857143,0,0
"81","03169CA89A7117E3AFCB08BF97A0695ECB7F35409E0ED4273DBF24918ED28851","test",2023-11-24,NA,NA,0,"part_peak","YES",31.2048192771084,0,0
"82","B86A8222084814260743DEDE2CD35534D6F2BF6CDDD2F84594A6F302CAD61417","test",2023-11-24,2023-11-24 17:08:00,NA,0,"part_peak","NO",1,1,0
"83","143BA13F58DEF2858DB52F11D8F1A3164DF44832256319940F1CA0106B569F2D","control",2023-11-24,NA,NA,0,"part_all","NO",4.65168539325843,0,0
"84","4688A89AFF896C0C047EAC1BD0D9E8CC1C5498664E5DA247633B76302BAECB9F","control",2023-11-24,NA,NA,0,"part_all","YES",40.2,0,0
"85","92A6F21495ACB7C3047C5EEC5278400CD0F08690D8D81E2094BD26EDBEDBD859","control",2023-11-24,NA,NA,0,"part_peak","NO",2.39449541284404,0,0
"86","B5185F1AEAD3B6B66D796304FB6494EE13343E50458B37CEBDE9C4B57A08E3C7","test",2023-11-24,NA,NA,0,"part_peak","NO",1.85714285714286,0,0
"87","C992B10EE427006A82F4BB648383EB0D8E2FEDA2420AF6AE440B2421FA1FD642","test",2023-11-24,NA,NA,0,"part_peak","NO",1.21739130434783,0,0
"88","8D71D1F168131765E1470CCB23810018DB8F08ED95A0EAF0372EBE6AE8AF7175","test",2023-11-24,NA,NA,0,"part_peak","NO",4.31818181818182,0,0
"89","54A0EDE39C99885DAC29A4DCA0626880DA07B07EC6A658D9C12E37FE424218B3","control",2023-11-24,2023-11-24 20:06:00,NA,0,"part_peak","NO",3.18691588785047,1,0
"90","5D0BC6F2A84A7C3FBC6F22100A4593B9BE480B416C98CA94BB17608C75ADBC73","control",2023-11-24,2023-11-24 20:41:00,2023-11-24 21:47:00,8,"part_peak","NO",2.66666666666667,1,1
"91","304B4817FEAE573E3DC33D1D7CCA115F462C2B7FF7730360207305374CA3D160","control",2023-11-24,2023-11-24 12:53:00,NA,0,"part_all","NO",1.49565217391304,1,0
"92","A8F8BBF6388753681D317EECEDC0CC354888AABC77B2073BD6BD9F13A97D5D1D","control",2023-11-24,NA,NA,0,"part_peak","NO",2,0,0
"93","792B341ED792F234A1FBEBA7EFB82F73787B055061148195BF0F507AFAF6B10B","test",2023-11-24,2023-11-24 11:03:00,NA,0,"part_peak","YES",6.625,1,0
"94","905FB4179B0130B053052A6409E8FFF214B71F0407E2E2D7C6802AEBAE4C0C6E","test",2023-11-24,NA,NA,0,"part_peak","YES",2.79661016949153,0,0
"95","DF9929BB3379F641913CA843A3727677D96EF2736B556238F5489767F6ED5A5D","test",2023-11-24,NA,NA,0,"part_all","NO",7.77777777777778,0,0
"96","C9ED9BE78359038E08F7C4D5A0B7A7C952DB361B96E322C6198B87D72162C6E4","control",2023-11-24,NA,NA,0,"part_peak","NO",3.8,0,0
"97","9E1B20A6BE99E9350ABA8F9F9D79B83200EFAE70A81546771F2DAF7B5A0B18BD","test",2023-11-24,NA,NA,0,"part_peak","YES",9.71428571428571,0,0
"98","4386FA66B07DC7A7165F78B9194582B78328A9C38154B73D6ACFDB7B421A8E3D","test",2023-11-24,NA,NA,0,"part_all","YES",43.5744680851064,0,0
"99","6010F9B9A55E3937DD0F5986E548E775B4024ACA208AE8E78BBE7A29A9F5EAD2","test",2023-11-24,NA,NA,0,"part_all","YES",11.5641025641026,0,0
"100","CD272533EF7541BA31467C1BB8058242BB93B6A71925A35694DEFB38D2A50EF0","test",2023-11-24,NA,NA,0,"part_all","NO",7.72727272727273,0,0
"101","5DCE1022CFC7027F4B06BA200265803CF08AF12FAAC9099C30B7EFD79A70C22B","test",2023-11-24,NA,NA,0,"part_peak","YES",11.5,0,0
"102","C991E17C73215FE69A6CDB60A9F088FBE62F3BA69ABD5974F5211BD2CE45F29B","control",2023-11-24,NA,NA,0,"part_peak","NO",4.91803278688525,0,0
"103","2D741F38F7EE83E30EA5FB51DC339CDC8C62D3A5E8DB78AE4CDF5B71DC83837E","control",2023-11-24,2023-11-24 08:40:00,2023-11-24 11:20:00,17,"part_all","NO",7.27272727272727,0,1
"104","658412B833375BA14AF55B58B2680AE3CE370480B1C7C90A3B244616238AC3EA","test",2023-11-24,NA,NA,0,"part_peak","NO",4.25,0,0
"105","0F66C3E71E0D7CC4407FC3706F1913B7959D0545815A70D5DE21C1F3A407655D","control",2023-11-24,NA,NA,0,"part_peak","YES",30.75,0,0
"106","AB79DD1C8C4942AD83CBCDAA0EC43A41B0A98C803D597D331506F0EE691D24CE","control",2023-11-24,NA,NA,0,"part_all","YES",16.6666666666667,0,0
"107","71896C551A755BB49673DB00F6FDB5AE8947B583C41B91E5CD0B85116E1FF96B","control",2023-11-24,NA,NA,0,"part_peak","NO",1.28571428571429,0,0
"108","AD3B7DA9DFC2094DE8B4E213BC3F8170708450276E2EC125795FBCA03EBAD184","control",2023-11-24,NA,NA,0,"part_all","YES",34.1785714285714,0,0
"109","BE5B1E87144A4B68AD8D945135B0BEDE2052D00D1C6A0599604462D07A7FEC05","test",2023-11-24,NA,NA,0,"part_peak","NO",6.11111111111111,0,0
"110","403A7C30C676C8DB8C9C8C5114CD9114F0FC54273A09BA875AF38FAA74A0808E","control",2023-11-24,NA,NA,0,"part_peak","NO",1.33333333333333,0,0
"111","3ACF86BF91BD9A78B18B4E0181858C688928FA7FDE872B19EB20B0C508D89F1B","control",2023-11-24,2023-11-24 19:07:00,NA,0,"part_peak","YES",8.91379310344828,1,0
"112","88CADFAA8035789BF44CA2B55FF165C4283E5B2594DF455FB136FACAF80B3FAE","test",2023-11-24,NA,NA,0,"part_all","NO",9.87755102040816,0,0
"113","508526EF8F09BE2796C7CEDBCAD1F761A39357973C68ACA09005BF029D8A8A53","test",2023-11-24,NA,NA,0,"part_peak","NO",18.1022727272727,0,0
"114","3465A2D3EECE50B426FB033ADA01EAFC24A50C744C47BD62804DE2E1BE22E7A7","test",2023-11-24,NA,NA,0,"part_peak","YES",17.3333333333333,0,0
"115","013A108973CC1D7A415DD53DBCE586E826BEA1A0F6356F1E8CCAB2D4F31413FF","control",2023-11-24,NA,NA,0,"part_peak","NO",2.78947368421053,0,0
"116","82798D5F7D2D0C160C0ED9E0FD024AE217D99D626D1A84E4DB02E1FB34BEC477","control",2023-11-24,NA,NA,0,"part_peak","YES",5.09090909090909,0,0
"117","759D5045BAAE1DA2F8068892B20546462AA467F548E594B68BBDCF71B557F24D","test",2023-11-24,NA,NA,0,"part_all","NO",12.8269230769231,0,0
"118","4794E78139F71AC2E8B57A7FBAA6B00F1452388D4CA63466E6D958D3FA1C18CF","control",2023-11-24,NA,NA,0,"part_peak","YES",15.25,0,0
"119","B78DE37670970861051ED68CDBD33EA1DED9A2617F5D5E8D4B86EAA4A03CF683","test",2023-11-24,2023-11-24 22:57:00,NA,0,"part_peak","YES",20.125,1,0
"120","4BBC0E1FC3818EF69B666EFD3A02B2A96BD165DCEEDA1BDAE0D112B882F0A3D3","control",2023-11-24,NA,NA,0,"part_peak","YES",16.0975609756098,0,0
"121","06A9B491550BCAAD5B386890B32856DD8E5EFB0347A21ED634B1B500015F9B27","control",2023-11-24,NA,NA,0,"part_peak","YES",11.593220338983,0,0
"122","217681237586767CAA798D36515EAFB7EB6406E52FCA81D0D9E770FCBE2D90F6","control",2023-11-24,2023-11-24 14:02:00,2023-11-24 23:47:00,2,"part_peak","NO",1.73913043478261,1,1
"123","517139D64FE5CCE17B8D8C648B98DCA197B1E6B3DFE17AFE76AFBA7A7EFF1D77","test",2023-11-24,NA,NA,0,"part_peak","YES",9.68055555555556,0,0
"124","4B110335131D12F81535382DBEE396EC348C797C50DF6F96FD1AF83E88467D9A","test",2023-11-24,NA,NA,0,"part_peak","YES",9.1578947368421,0,0
"125","F0ECD3B6BB3BACB6FB1406A6BE413317E8D62DFB5FE4ABB511B37EC392AF72DE","control",2023-11-24,2023-11-24 13:34:00,NA,0,"part_all","NO",1.12727272727273,1,0
"126","1B02A998650BCC836CDFA802C20E662BE2BB9779A173EF643D83AA27ADF3526E","test",2023-11-24,NA,NA,0,"part_peak","YES",8.71875,0,0
"127","5BE3B6023C088F094406E330A717225DB5CF09243B528CD1371FD1E8B6920470","control",2023-11-24,NA,NA,0,"part_peak","YES",3.61538461538462,0,0
"128","97A9E7CCE3CC4698F2E9D5E5D89F1DACF62CB6197DFB2FD7EF6D9BBF5244C8C7","test",2023-11-24,2023-11-24 19:00:00,NA,0,"part_all","NO",2.5,1,0
"129","81B74C06B11A25DCB27A9534E0C4EFA2C7B9402B173FF6B2B7C32C4CD41B19CE","control",2023-11-24,NA,NA,0,"part_peak","YES",30,0,0
"130","489A0A0AEF256841BA517C41E6C6FC526F8EF0745DEFE050FC20E63BA1686967","control",2023-11-24,NA,NA,0,"part_peak","NO",3.16831683168317,0,0
"131","FD0ACF14A8FC84947B35A9DE60A5F0CF8E5BCD0FFE7009B88B6CFB651E9B3B69","control",2023-11-24,2023-11-25 01:44:00,NA,0,"part_all","NO",1.38888888888889,1,0
"132","955FA76CFA729D781CBEF17E5B7C8E78BD7F294094558A5C17D1E2E1566B1755","control",2023-11-24,NA,NA,0,"part_all","YES",27.3333333333333,0,0
"133","C9FE9855FBBBE70B28C5EB3B32EF9FB647CA51702C44289C3247F466B098ED07","test",2023-11-24,NA,NA,0,"part_all","NO",1.2,0,0
"134","8C3B17050F05528438C6D38A6D80D236545F60B9CA0410202BABEA0787766219","control",2023-11-24,NA,NA,0,"part_all","YES",35.3333333333333,0,0
"135","4D719962510F5603AC0CEB64DE1CD8F280A42D46BF62A9BF353370375B5DE664","control",2023-11-24,NA,NA,0,"part_all","NO",1.21551724137931,0,0
"136","48836DC323CA279CC5B40A9DA0A07964B0710C500C9F42D78CFC09D748DCDCD9","control",2023-11-24,NA,NA,0,"part_peak","NO",3.55555555555556,0,0
"137","5E4F90D2113FC1E1F715CD66B99E6DCDCD8937BE7284EA7222C9209DA47F8875","control",2023-11-24,NA,NA,0,"part_peak","YES",4.3,0,0
"138","0A1C4440260ACD12946FCCF2DBBE0D466FAC62536E5D9FC229D03A9D1BB48272","test",2023-11-24,NA,NA,0,"part_peak","NO",2.1875,0,0
"139","93629CB84863E0FB0516C1A0A9CB533458954A2F02BB35C30D9C46CAF2853A77","test",2023-11-24,NA,NA,0,"part_all","NO",16,0,0
"140","14E0EF3CCAF999F7EE5658D024AB76D9428BFD46C5B456C624BA7CFC2381A7E2","test",2023-11-24,NA,NA,0,"part_all","NO",9.82758620689655,0,0
"141","6DEEEBCB83AC86573D3EEA00426A5F378A44612646B91F87CC57262F4F724B22","control",2023-11-24,NA,NA,0,"part_peak","NO",4.70103092783505,0,0
"142","2AEA66E5950D8299B9FEBAE0C3933C5156B723990E29EC0A7055137A8383A763","control",2023-11-24,NA,NA,0,"part_all","NO",2.79279279279279,0,0
"143","81179F9E7A5021FE5EBD0DB4C129F6C0DCB9B3725197359383D46A666BC2742C","control",2023-11-24,NA,NA,0,"part_peak","NO",1.44578313253012,0,0
"144","0595F0964109A6036F401CE244361DE160EB905F862E07C596FFC5E6FB7BB337","control",2023-11-24,2023-11-24 18:03:00,NA,0,"part_peak","NO",1.38679245283019,1,0
"145","CE4EFBD33332A098A0AC662A26A9D554AE7DA6D4287E97451C791925AB136D32","test",2023-11-24,NA,NA,0,"part_all","YES",22.0153846153846,0,0
"146","89358FE0D0C4F6F9E12CDAFC2A2FD81C2CD8B5EC52BEF1AEC73D3039650DA69D","test",2023-11-24,2023-11-24 18:25:00,2023-11-24 18:26:00,6,"part_peak","NO",1.57758620689655,1,1
"147","A2C580AAC2259094F48EF86F94CB7CAB6D8CCDD6EA9EE6514AB10D3ECA31EFC6","control",2023-11-24,NA,NA,0,"part_peak","NO",2.375,0,0
"148","92A92930A8E956B24C36D066C52D4801217BC1A2C58571F93CA8BD2C298EB122","control",2023-11-24,NA,NA,0,"part_all","NO",2.26415094339623,0,0
"149","CFD9AAB37464E5ECB1A71D82CC460D5E5133FE04D2F273038847922771B51F12","test",2023-11-24,NA,NA,0,"part_all","YES",43.2,0,0
"150","CC675F9DE80D9C39F1CE1E1951C7C6DAB100CBDE0BD57182B896E45841C28B66","test",2023-11-24,NA,NA,0,"part_all","YES",18.9387755102041,0,0
"151","D1E4E872E76671D6E1FC08D280E2BC3458B7DA5612C95A5B3F251C2D4F28FFAD","test",2023-11-24,NA,NA,0,"part_all","YES",28.4081632653061,0,0
"152","BCB6D63A66D86D193FED52C1C8D540B70ABE3E90DE226B7857B6F69B8E7A9C74","test",2023-11-24,NA,NA,0,"part_peak","YES",5.17808219178082,0,0
"153","849045B8CF9FEA36D4466A0510BE0AE989FC86FD3D7DE04D3B277FB0F4EEAD01","control",2023-11-24,2023-11-24 16:04:00,NA,0,"part_peak","NO",2.83636363636364,1,0
"154","CA62FC42FC45554B7C091B1EFE18AC6B4C31A20A70A2E576884D135DA16A775B","control",2023-11-24,NA,NA,0,"part_peak","YES",1.11111111111111,0,0
"155","26731F4E9D633926B230D98CC138672C1C6C1F68A4D33F7E87CD1D27326BF328","test",2023-11-24,NA,NA,0,"part_peak","NO",4.21428571428571,0,0
"156","7A501856CEDA05D1F6FD10807ACA097AA8FBC7C166D357E51E886AC2F2A5CFFE","test",2023-11-24,2023-11-24 16:02:00,NA,0,"part_peak","NO",2.68421052631579,1,0
"157","8488B0C058CAD191C0200E944EA3CEDA61457D87D5C86517841A993C20671D7F","test",2023-11-24,NA,NA,0,"part_peak","YES",9.15,0,0
"158","B70EB02A19A6ECC7CD7212D92C8A88E13573FCD5B177F2310E8CA477362B314D","test",2023-11-24,NA,NA,0,"part_peak","YES",4.5,0,0
"159","47DC583FA341E3C3F0FADC6D8ED3061953D14EDBFEFAD8D3F932C3831022AE39","control",2023-11-24,NA,NA,0,"part_all","YES",12,0,0
