,brms_rider_id,crm_time,rgn2_nm,order_count
682,BCADDADB4784DA0B59E8F89221DF5AD3E50441528CFE958F71F6AE9A8C54EAD7,1st_time,서초구,7
683,BCADDADB4784DA0B59E8F89221DF5AD3E50441528CFE958F71F6AE9A8C54EAD7,2nd_time,강남구,6
684,BCADDADB4784DA0B59E8F89221DF5AD3E50441528CFE958F71F6AE9A8C54EAD7,2nd_time,관악구,10
685,BCADDADB4784DA0B59E8F89221DF5AD3E50441528CFE958F71F6AE9A8C54EAD7,2nd_time,동작구,10
686,BCADDADB4784DA0B59E8F89221DF5AD3E50441528CFE958F71F6AE9A8C54EAD7,2nd_time,서초구,62
687,BE15773C1B5D246160407F483025C39E15293FA4D836AD0649C7183807FABB39,1st_time,청주시 상당구,5
688,BE15773C1B5D246160407F483025C39E15293FA4D836AD0649C7183807FABB39,1st_time,청주시 서원구,9
689,BE15773C1B5D246160407F483025C39E15293FA4D836AD0649C7183807FABB39,1st_time,청주시 청원구,3
690,BE15773C1B5D246160407F483025C39E15293FA4D836AD0649C7183807FABB39,2nd_time,청주시 상당구,20
691,BE15773C1B5D246160407F483025C39E15293FA4D836AD0649C7183807FABB39,2nd_time,청주시 서원구,12
692,BE15773C1B5D246160407F483025C39E15293FA4D836AD0649C7183807FABB39,2nd_time,청주시 청원구,2
693,BEE2E7B17714F3E1850FBC2F2A235C4FF6FE158928379A315248F570BCF79B08,1st_time,청주시 서원구,11
694,BEE2E7B17714F3E1850FBC2F2A235C4FF6FE158928379A315248F570BCF79B08,1st_time,청주시 흥덕구,83
695,BEE2E7B17714F3E1850FBC2F2A235C4FF6FE158928379A315248F570BCF79B08,2nd_time,청주시 서원구,29
696,BEE2E7B17714F3E1850FBC2F2A235C4FF6FE158928379A315248F570BCF79B08,2nd_time,청주시 흥덕구,100
697,C1EBEFCDFFABFDE2617C40F715749DCE2A872D7D51DD00AC2B83BD37270B7E9C,1st_time,과천시,9
698,C1EBEFCDFFABFDE2617C40F715749DCE2A872D7D51DD00AC2B83BD37270B7E9C,1st_time,안양시 동안구,7
699,C1EBEFCDFFABFDE2617C40F715749DCE2A872D7D51DD00AC2B83BD37270B7E9C,2nd_time,과천시,6
700,C1EBEFCDFFABFDE2617C40F715749DCE2A872D7D51DD00AC2B83BD37270B7E9C,2nd_time,의왕시,1
701,C2A10E05A3CF9073C1DBC6AF2DA7E6AFE4CC5F74E8DEB7D6C8DB9598F09B7151,2nd_time,관악구,6
702,C2A10E05A3CF9073C1DBC6AF2DA7E6AFE4CC5F74E8DEB7D6C8DB9598F09B7151,2nd_time,동작구,6
703,C2A10E05A3CF9073C1DBC6AF2DA7E6AFE4CC5F74E8DEB7D6C8DB9598F09B7151,2nd_time,서초구,4
704,C43E92664FC0D458F64337D6F4F236E9DB047D9F659C3BAD098AA25D7273A57D,1st_time,강남구,8
705,C43E92664FC0D458F64337D6F4F236E9DB047D9F659C3BAD098AA25D7273A57D,1st_time,서초구,30
706,C43E92664FC0D458F64337D6F4F236E9DB047D9F659C3BAD098AA25D7273A57D,2nd_time,강남구,25
707,C43E92664FC0D458F64337D6F4F236E9DB047D9F659C3BAD098AA25D7273A57D,2nd_time,서초구,50
708,C56085482DA871E5C84FF92EBBBFF2CC04B3B840C3BA0B1C1471C67E70A5FFD0,1st_time,청주시 상당구,4
709,C56085482DA871E5C84FF92EBBBFF2CC04B3B840C3BA0B1C1471C67E70A5FFD0,1st_time,청주시 서원구,4
710,C56085482DA871E5C84FF92EBBBFF2CC04B3B840C3BA0B1C1471C67E70A5FFD0,1st_time,청주시 흥덕구,3
711,C5B8F68288BA1C573FA8326636D92E8A1D25F0B494159E4B95B17BFB7E80CE41,1st_time,과천시,33
712,C5B8F68288BA1C573FA8326636D92E8A1D25F0B494159E4B95B17BFB7E80CE41,1st_time,안양시 동안구,1
713,C5B8F68288BA1C573FA8326636D92E8A1D25F0B494159E4B95B17BFB7E80CE41,1st_time,안양시 만안구,3
714,C5B8F68288BA1C573FA8326636D92E8A1D25F0B494159E4B95B17BFB7E80CE41,2nd_time,과천시,72
715,C5B8F68288BA1C573FA8326636D92E8A1D25F0B494159E4B95B17BFB7E80CE41,2nd_time,안양시 동안구,6
716,C5B8F68288BA1C573FA8326636D92E8A1D25F0B494159E4B95B17BFB7E80CE41,2nd_time,안양시 만안구,4
717,C5B8F68288BA1C573FA8326636D92E8A1D25F0B494159E4B95B17BFB7E80CE41,2nd_time,의왕시,2
718,C5BAB25ADFD2CA544216A3A59197D609FDA4A73D5D9D1D08753BB411F5D290A7,1st_time,청주시 서원구,8
719,C5BAB25ADFD2CA544216A3A59197D609FDA4A73D5D9D1D08753BB411F5D290A7,1st_time,청주시 흥덕구,35
720,C5BAB25ADFD2CA544216A3A59197D609FDA4A73D5D9D1D08753BB411F5D290A7,2nd_time,청주시 서원구,34
721,C5BAB25ADFD2CA544216A3A59197D609FDA4A73D5D9D1D08753BB411F5D290A7,2nd_time,청주시 흥덕구,50
722,C77CE5DC9E68B9C733D4831B933103C8BCB4ADDEE1C35589F456BC896F890AC3,2nd_time,청주시 흥덕구,2
723,C7F8B906E514F76BFDB1F806F0832C5F68C2A0BADEFC29092063488ECEFB4E04,1st_time,세종특별자치시,22
724,C7F8B906E514F76BFDB1F806F0832C5F68C2A0BADEFC29092063488ECEFB4E04,2nd_time,세종특별자치시,9
725,CF3CC9FCBFD5E4F78E050710F06BF6B78731C375D11165E10ACA2BC448B6D8F8,1st_time,관악구,1
726,CF3CC9FCBFD5E4F78E050710F06BF6B78731C375D11165E10ACA2BC448B6D8F8,1st_time,동작구,10
727,CF3CC9FCBFD5E4F78E050710F06BF6B78731C375D11165E10ACA2BC448B6D8F8,1st_time,서초구,3
728,CF3CC9FCBFD5E4F78E050710F06BF6B78731C375D11165E10ACA2BC448B6D8F8,2nd_time,관악구,2
729,CF3CC9FCBFD5E4F78E050710F06BF6B78731C375D11165E10ACA2BC448B6D8F8,2nd_time,동작구,13
730,CF3CC9FCBFD5E4F78E050710F06BF6B78731C375D11165E10ACA2BC448B6D8F8,2nd_time,서초구,20
731,D10EBEE2C0F394C78049135C1E956CB7E17419D46148C503B99B975048A091C2,1st_time,강남구,5
732,D10EBEE2C0F394C78049135C1E956CB7E17419D46148C503B99B975048A091C2,1st_time,서초구,2
733,D10EBEE2C0F394C78049135C1E956CB7E17419D46148C503B99B975048A091C2,2nd_time,강남구,2
734,D10EBEE2C0F394C78049135C1E956CB7E17419D46148C503B99B975048A091C2,2nd_time,서초구,7
735,D16A42663A08908B1E240719FBAF7F146FEE2E750E32BA932F4BA4BFB38D741A,1st_time,청주시 서원구,8
736,D16A42663A08908B1E240719FBAF7F146FEE2E750E32BA932F4BA4BFB38D741A,1st_time,청주시 흥덕구,83
737,D16A42663A08908B1E240719FBAF7F146FEE2E750E32BA932F4BA4BFB38D741A,2nd_time,청주시 서원구,8
738,D16A42663A08908B1E240719FBAF7F146FEE2E750E32BA932F4BA4BFB38D741A,2nd_time,청주시 흥덕구,155
739,D34BB7148767856CADF2696BB03C28BA641B64AAC1B19871DFF9D373E334A486,1st_time,강남구,7
740,D34BB7148767856CADF2696BB03C28BA641B64AAC1B19871DFF9D373E334A486,1st_time,서초구,15
741,D34BB7148767856CADF2696BB03C28BA641B64AAC1B19871DFF9D373E334A486,2nd_time,강남구,4
742,D34BB7148767856CADF2696BB03C28BA641B64AAC1B19871DFF9D373E334A486,2nd_time,관악구,4
743,D34BB7148767856CADF2696BB03C28BA641B64AAC1B19871DFF9D373E334A486,2nd_time,동작구,3
744,D34BB7148767856CADF2696BB03C28BA641B64AAC1B19871DFF9D373E334A486,2nd_time,서초구,11
745,D40463DEADEF0DBFDC5E124DEB9A14C5B4E7ADCB7ECC7B98FDDFDE360906B708,1st_time,과천시,43
746,D40463DEADEF0DBFDC5E124DEB9A14C5B4E7ADCB7ECC7B98FDDFDE360906B708,2nd_time,과천시,76
747,D4513BBE6E45FE24C619024E723D2BAA7EB6AFE7F5CE4E381DACE66A28EB89B8,1st_time,청주시 서원구,1
748,D4513BBE6E45FE24C619024E723D2BAA7EB6AFE7F5CE4E381DACE66A28EB89B8,1st_time,청주시 흥덕구,1
749,D4513BBE6E45FE24C619024E723D2BAA7EB6AFE7F5CE4E381DACE66A28EB89B8,2nd_time,청주시 서원구,2
750,D4513BBE6E45FE24C619024E723D2BAA7EB6AFE7F5CE4E381DACE66A28EB89B8,2nd_time,청주시 흥덕구,1
751,D51895C8C176EDCCA09394F81DA0A213951805CC7FCC421B5DD31418A0B04839,2nd_time,청주시 흥덕구,11
752,D5875C9673DC57A708162E56E9F0C971BD7F27C2FFB1440DF281F6C71473A0C4,1st_time,청주시 흥덕구,3
753,D668FAFCA5C2D2FF70A3018C640BEEC3960E66C740BF09DAEBAA3E73903E9A07,2nd_time,청주시 흥덕구,3
754,D683B729EBB8CC0DC3966CEC2670A9E04C898A98C16BF22A9EB16195597C0358,1st_time,강남구,4
755,D683B729EBB8CC0DC3966CEC2670A9E04C898A98C16BF22A9EB16195597C0358,1st_time,서초구,31
756,D683B729EBB8CC0DC3966CEC2670A9E04C898A98C16BF22A9EB16195597C0358,2nd_time,서초구,30
757,D7B4B3668059A79993EAEDD1C86593395CE3FBB88B77B3F93214FCE8B58B4977,1st_time,강남구,30
758,D7B4B3668059A79993EAEDD1C86593395CE3FBB88B77B3F93214FCE8B58B4977,1st_time,서초구,24
759,D7B4B3668059A79993EAEDD1C86593395CE3FBB88B77B3F93214FCE8B58B4977,2nd_time,강남구,20
760,D7B4B3668059A79993EAEDD1C86593395CE3FBB88B77B3F93214FCE8B58B4977,2nd_time,서초구,35
761,D84BF972A8A1AD9A99D752E1D999E662070CD0E009CE5AA25247EA2EA5F6825A,1st_time,강남구,1
762,D84BF972A8A1AD9A99D752E1D999E662070CD0E009CE5AA25247EA2EA5F6825A,1st_time,관악구,11
763,D84BF972A8A1AD9A99D752E1D999E662070CD0E009CE5AA25247EA2EA5F6825A,1st_time,동작구,13
764,D84BF972A8A1AD9A99D752E1D999E662070CD0E009CE5AA25247EA2EA5F6825A,1st_time,서초구,18
765,D84BF972A8A1AD9A99D752E1D999E662070CD0E009CE5AA25247EA2EA5F6825A,2nd_time,강남구,22
766,D84BF972A8A1AD9A99D752E1D999E662070CD0E009CE5AA25247EA2EA5F6825A,2nd_time,관악구,37
767,D84BF972A8A1AD9A99D752E1D999E662070CD0E009CE5AA25247EA2EA5F6825A,2nd_time,구로구,1
768,D84BF972A8A1AD9A99D752E1D999E662070CD0E009CE5AA25247EA2EA5F6825A,2nd_time,금천구,3
769,D84BF972A8A1AD9A99D752E1D999E662070CD0E009CE5AA25247EA2EA5F6825A,2nd_time,동작구,19
770,D84BF972A8A1AD9A99D752E1D999E662070CD0E009CE5AA25247EA2EA5F6825A,2nd_time,서초구,14
771,D8E301E2BBE09B3856E831C4D022CF7B5F2DB9281991576812A049764B1F96C3,1st_time,강남구,14
772,D8E301E2BBE09B3856E831C4D022CF7B5F2DB9281991576812A049764B1F96C3,1st_time,서초구,23
773,D8E301E2BBE09B3856E831C4D022CF7B5F2DB9281991576812A049764B1F96C3,1st_time,송파구,1
774,D8E301E2BBE09B3856E831C4D022CF7B5F2DB9281991576812A049764B1F96C3,2nd_time,강남구,3
775,D8E301E2BBE09B3856E831C4D022CF7B5F2DB9281991576812A049764B1F96C3,2nd_time,서초구,16
776,D9F6C72093D7173F235CF8BB7D1150FAD0A04A4CF3D9D2AEF05DE979B708EBCB,2nd_time,청주시 흥덕구,3
777,DB07BA3723DA770BD4978E8EEDB26C08FF634596413A386C18864F66AED67F9F,1st_time,강남구,9
778,DB07BA3723DA770BD4978E8EEDB26C08FF634596413A386C18864F66AED67F9F,1st_time,관악구,11
779,DB07BA3723DA770BD4978E8EEDB26C08FF634596413A386C18864F66AED67F9F,1st_time,금천구,5
780,DB07BA3723DA770BD4978E8EEDB26C08FF634596413A386C18864F66AED67F9F,1st_time,동작구,9
781,DB07BA3723DA770BD4978E8EEDB26C08FF634596413A386C18864F66AED67F9F,1st_time,서초구,15
782,DB07BA3723DA770BD4978E8EEDB26C08FF634596413A386C18864F66AED67F9F,1st_time,영등포구,1
783,DB07BA3723DA770BD4978E8EEDB26C08FF634596413A386C18864F66AED67F9F,2nd_time,강남구,3
784,DB07BA3723DA770BD4978E8EEDB26C08FF634596413A386C18864F66AED67F9F,2nd_time,관악구,6
785,DB07BA3723DA770BD4978E8EEDB26C08FF634596413A386C18864F66AED67F9F,2nd_time,동작구,2
786,DB07BA3723DA770BD4978E8EEDB26C08FF634596413A386C18864F66AED67F9F,2nd_time,서초구,20
787,DC170B10CEBB2B56B699461887DABA8FD4860093ED2851E65C44687DC997CDBE,1st_time,청주시 서원구,26
788,DC170B10CEBB2B56B699461887DABA8FD4860093ED2851E65C44687DC997CDBE,1st_time,청주시 청원구,6
789,DC170B10CEBB2B56B699461887DABA8FD4860093ED2851E65C44687DC997CDBE,1st_time,청주시 흥덕구,40
790,DC170B10CEBB2B56B699461887DABA8FD4860093ED2851E65C44687DC997CDBE,2nd_time,청주시 상당구,4
791,DC170B10CEBB2B56B699461887DABA8FD4860093ED2851E65C44687DC997CDBE,2nd_time,청주시 서원구,26
792,DC170B10CEBB2B56B699461887DABA8FD4860093ED2851E65C44687DC997CDBE,2nd_time,청주시 청원구,13
793,DC170B10CEBB2B56B699461887DABA8FD4860093ED2851E65C44687DC997CDBE,2nd_time,청주시 흥덕구,30
794,DDF1DE72C021C6C75DCB1A76D5C3474C3C4B7ADADA6DDF9D4D2D588BFE03BE04,1st_time,관악구,1
795,DDF1DE72C021C6C75DCB1A76D5C3474C3C4B7ADADA6DDF9D4D2D588BFE03BE04,1st_time,동작구,1
796,DDF1DE72C021C6C75DCB1A76D5C3474C3C4B7ADADA6DDF9D4D2D588BFE03BE04,1st_time,서초구,27
797,DDF1DE72C021C6C75DCB1A76D5C3474C3C4B7ADADA6DDF9D4D2D588BFE03BE04,1st_time,영등포구,4
798,DDF1DE72C021C6C75DCB1A76D5C3474C3C4B7ADADA6DDF9D4D2D588BFE03BE04,2nd_time,서초구,45
799,DDF7C904243117157946C97A8B0E2096A541F836E6B4D7E99FE98264A0622CB9,1st_time,강남구,14
800,DDF7C904243117157946C97A8B0E2096A541F836E6B4D7E99FE98264A0622CB9,1st_time,서초구,36
801,DDF7C904243117157946C97A8B0E2096A541F836E6B4D7E99FE98264A0622CB9,2nd_time,강남구,9
802,DDF7C904243117157946C97A8B0E2096A541F836E6B4D7E99FE98264A0622CB9,2nd_time,서초구,45
803,DE7AEE7662DD2D5E1E2F5855B5E519D2D04EA8B9EC745A56A11A09C32DE7FE89,1st_time,청주시 서원구,6
804,DE7AEE7662DD2D5E1E2F5855B5E519D2D04EA8B9EC745A56A11A09C32DE7FE89,1st_time,청주시 흥덕구,1
805,DE7AEE7662DD2D5E1E2F5855B5E519D2D04EA8B9EC745A56A11A09C32DE7FE89,2nd_time,청주시 상당구,4
806,DE7AEE7662DD2D5E1E2F5855B5E519D2D04EA8B9EC745A56A11A09C32DE7FE89,2nd_time,청주시 서원구,8
807,DE7AEE7662DD2D5E1E2F5855B5E519D2D04EA8B9EC745A56A11A09C32DE7FE89,2nd_time,청주시 청원구,2
808,DE7AEE7662DD2D5E1E2F5855B5E519D2D04EA8B9EC745A56A11A09C32DE7FE89,2nd_time,청주시 흥덕구,3
809,DE9B49704EDE22870CFC66CA03D57385AA5E00CFE811608822D1DD2D9FA5C7F5,1st_time,과천시,31
810,DE9B49704EDE22870CFC66CA03D57385AA5E00CFE811608822D1DD2D9FA5C7F5,2nd_time,과천시,75
811,DEEAA747070931900D577E3D5D4C8C314E79F2EF4786CF07B00C391D7034AF97,1st_time,과천시,18
812,DEEAA747070931900D577E3D5D4C8C314E79F2EF4786CF07B00C391D7034AF97,1st_time,서초구,1
813,DEEAA747070931900D577E3D5D4C8C314E79F2EF4786CF07B00C391D7034AF97,1st_time,안양시 동안구,2
814,DEEAA747070931900D577E3D5D4C8C314E79F2EF4786CF07B00C391D7034AF97,2nd_time,과천시,15
815,DEEAA747070931900D577E3D5D4C8C314E79F2EF4786CF07B00C391D7034AF97,2nd_time,서초구,1
816,DEEAA747070931900D577E3D5D4C8C314E79F2EF4786CF07B00C391D7034AF97,2nd_time,안양시 동안구,9
817,DEEAA747070931900D577E3D5D4C8C314E79F2EF4786CF07B00C391D7034AF97,2nd_time,의왕시,5
818,DF83C67FD954E5308B48183578832D88C72990B4276422C1E1F3E274201078C0,1st_time,과천시,38
819,DF83C67FD954E5308B48183578832D88C72990B4276422C1E1F3E274201078C0,2nd_time,과천시,29
820,DF83C67FD954E5308B48183578832D88C72990B4276422C1E1F3E274201078C0,2nd_time,서초구,1
821,DFBBB8EEF7C32FA0C8790DA8E2D474CB45519F2BC4970C8B05E2C461BD1188E7,1st_time,청주시 상당구,8
822,DFBBB8EEF7C32FA0C8790DA8E2D474CB45519F2BC4970C8B05E2C461BD1188E7,1st_time,청주시 서원구,10
823,DFBBB8EEF7C32FA0C8790DA8E2D474CB45519F2BC4970C8B05E2C461BD1188E7,1st_time,청주시 흥덕구,4
824,DFBBB8EEF7C32FA0C8790DA8E2D474CB45519F2BC4970C8B05E2C461BD1188E7,2nd_time,청주시 상당구,10
825,DFBBB8EEF7C32FA0C8790DA8E2D474CB45519F2BC4970C8B05E2C461BD1188E7,2nd_time,청주시 서원구,2
826,E05D0AB0AF42952CD071F9112FB2B3BE9F7593F00EC54D4E4606D6FD2A878F86,1st_time,청주시 상당구,7
827,E05D0AB0AF42952CD071F9112FB2B3BE9F7593F00EC54D4E4606D6FD2A878F86,1st_time,청주시 서원구,16
828,E05D0AB0AF42952CD071F9112FB2B3BE9F7593F00EC54D4E4606D6FD2A878F86,1st_time,청주시 흥덕구,10
829,E05D0AB0AF42952CD071F9112FB2B3BE9F7593F00EC54D4E4606D6FD2A878F86,2nd_time,청주시 상당구,11
830,E05D0AB0AF42952CD071F9112FB2B3BE9F7593F00EC54D4E4606D6FD2A878F86,2nd_time,청주시 서원구,48
831,E05D0AB0AF42952CD071F9112FB2B3BE9F7593F00EC54D4E4606D6FD2A878F86,2nd_time,청주시 청원구,7
832,E05D0AB0AF42952CD071F9112FB2B3BE9F7593F00EC54D4E4606D6FD2A878F86,2nd_time,청주시 흥덕구,12
833,E118A57DE26310A47E0908F19C5F83671673B0BA2FD5611FCE2BE044AA692599,1st_time,청주시 상당구,13
834,E118A57DE26310A47E0908F19C5F83671673B0BA2FD5611FCE2BE044AA692599,1st_time,청주시 서원구,29
835,E118A57DE26310A47E0908F19C5F83671673B0BA2FD5611FCE2BE044AA692599,1st_time,청주시 청원구,1
836,E118A57DE26310A47E0908F19C5F83671673B0BA2FD5611FCE2BE044AA692599,1st_time,청주시 흥덕구,32
837,E118A57DE26310A47E0908F19C5F83671673B0BA2FD5611FCE2BE044AA692599,2nd_time,청주시 상당구,2
838,E118A57DE26310A47E0908F19C5F83671673B0BA2FD5611FCE2BE044AA692599,2nd_time,청주시 서원구,38
839,E118A57DE26310A47E0908F19C5F83671673B0BA2FD5611FCE2BE044AA692599,2nd_time,청주시 흥덕구,34
840,E16B01F06560A749FA7B3CB0629A263BEF914A9A3C753A078904B2D48BC11576,1st_time,청주시 서원구,21
841,E16B01F06560A749FA7B3CB0629A263BEF914A9A3C753A078904B2D48BC11576,1st_time,청주시 흥덕구,15
842,E16B01F06560A749FA7B3CB0629A263BEF914A9A3C753A078904B2D48BC11576,2nd_time,청주시 서원구,23
843,E16B01F06560A749FA7B3CB0629A263BEF914A9A3C753A078904B2D48BC11576,2nd_time,청주시 흥덕구,2
844,E178A0F9CDE83E6FCD5A273AA9A8744329EEDF8C6F5EB89694121B9E100B6F16,1st_time,청주시 상당구,3
845,E178A0F9CDE83E6FCD5A273AA9A8744329EEDF8C6F5EB89694121B9E100B6F16,1st_time,청주시 서원구,10
846,E178A0F9CDE83E6FCD5A273AA9A8744329EEDF8C6F5EB89694121B9E100B6F16,1st_time,청주시 청원구,2
847,E178A0F9CDE83E6FCD5A273AA9A8744329EEDF8C6F5EB89694121B9E100B6F16,1st_time,청주시 흥덕구,16
848,E178A0F9CDE83E6FCD5A273AA9A8744329EEDF8C6F5EB89694121B9E100B6F16,2nd_time,청주시 상당구,5
849,E178A0F9CDE83E6FCD5A273AA9A8744329EEDF8C6F5EB89694121B9E100B6F16,2nd_time,청주시 서원구,11
850,E178A0F9CDE83E6FCD5A273AA9A8744329EEDF8C6F5EB89694121B9E100B6F16,2nd_time,청주시 청원구,1
851,E178A0F9CDE83E6FCD5A273AA9A8744329EEDF8C6F5EB89694121B9E100B6F16,2nd_time,청주시 흥덕구,45
852,E19C6FC822B37131C90AA06C60714E3DC9E039414491672D6321C2F10AB6D42D,1st_time,과천시,18
853,E19C6FC822B37131C90AA06C60714E3DC9E039414491672D6321C2F10AB6D42D,2nd_time,과천시,20
854,E27697DDDFEBD21ADD6995CEEB51BDF2DC4FAB8491ED57261DF077BE938EC284,2nd_time,청주시 상당구,1
855,E27697DDDFEBD21ADD6995CEEB51BDF2DC4FAB8491ED57261DF077BE938EC284,2nd_time,청주시 서원구,6
856,E27697DDDFEBD21ADD6995CEEB51BDF2DC4FAB8491ED57261DF077BE938EC284,2nd_time,청주시 청원구,1
857,E27697DDDFEBD21ADD6995CEEB51BDF2DC4FAB8491ED57261DF077BE938EC284,2nd_time,청주시 흥덕구,3
858,E2A1541527380EFE119A7810E2B4CCCA66BD068DFBD84E4A8A5F1B188FB5F308,1st_time,강남구,6
859,E2A1541527380EFE119A7810E2B4CCCA66BD068DFBD84E4A8A5F1B188FB5F308,1st_time,서초구,40
860,E2A1541527380EFE119A7810E2B4CCCA66BD068DFBD84E4A8A5F1B188FB5F308,2nd_time,강남구,9
861,E2A1541527380EFE119A7810E2B4CCCA66BD068DFBD84E4A8A5F1B188FB5F308,2nd_time,동작구,4
862,E2A1541527380EFE119A7810E2B4CCCA66BD068DFBD84E4A8A5F1B188FB5F308,2nd_time,서초구,71
863,E4ADC234A99740012DEF445A0D308C4AB880524DF647559C8411F113CFEC6A07,1st_time,청주시 서원구,7
864,E4ADC234A99740012DEF445A0D308C4AB880524DF647559C8411F113CFEC6A07,1st_time,청주시 흥덕구,18
865,E4ADC234A99740012DEF445A0D308C4AB880524DF647559C8411F113CFEC6A07,2nd_time,청주시 서원구,35
866,E4ADC234A99740012DEF445A0D308C4AB880524DF647559C8411F113CFEC6A07,2nd_time,청주시 흥덕구,31
867,E5757DBE2AD0F9BC18F70EF5259478593AC8F500FF50AB12FC7146252E16EE3F,1st_time,청주시 서원구,10
868,E5757DBE2AD0F9BC18F70EF5259478593AC8F500FF50AB12FC7146252E16EE3F,2nd_time,청주시 상당구,4
869,E5757DBE2AD0F9BC18F70EF5259478593AC8F500FF50AB12FC7146252E16EE3F,2nd_time,청주시 서원구,113
870,E5757DBE2AD0F9BC18F70EF5259478593AC8F500FF50AB12FC7146252E16EE3F,2nd_time,청주시 흥덕구,4
871,E885A781683A5F6EE73A561EEEBFCF4E54EE7B3699CB92C1797760A35FE2FE28,1st_time,강남구,4
872,E885A781683A5F6EE73A561EEEBFCF4E54EE7B3699CB92C1797760A35FE2FE28,1st_time,서초구,8
873,E885A781683A5F6EE73A561EEEBFCF4E54EE7B3699CB92C1797760A35FE2FE28,2nd_time,강남구,7
874,E885A781683A5F6EE73A561EEEBFCF4E54EE7B3699CB92C1797760A35FE2FE28,2nd_time,서초구,24
875,EA3DB7D345145956FB559221AA6F95AA882A355566DA341AC7071A72BE0AC0B5,1st_time,청주시 서원구,1
876,EB403F35FEF51CE20B9A1C88B17058AF5069F6D689DBF0D748AE2B3F3070CC69,1st_time,강남구,6
877,EB403F35FEF51CE20B9A1C88B17058AF5069F6D689DBF0D748AE2B3F3070CC69,1st_time,구로구,1
878,EB403F35FEF51CE20B9A1C88B17058AF5069F6D689DBF0D748AE2B3F3070CC69,1st_time,금천구,1
879,EB403F35FEF51CE20B9A1C88B17058AF5069F6D689DBF0D748AE2B3F3070CC69,1st_time,동작구,5
880,EB403F35FEF51CE20B9A1C88B17058AF5069F6D689DBF0D748AE2B3F3070CC69,1st_time,서초구,15
881,EB403F35FEF51CE20B9A1C88B17058AF5069F6D689DBF0D748AE2B3F3070CC69,1st_time,영등포구,4
882,EB403F35FEF51CE20B9A1C88B17058AF5069F6D689DBF0D748AE2B3F3070CC69,2nd_time,강남구,6
883,EB403F35FEF51CE20B9A1C88B17058AF5069F6D689DBF0D748AE2B3F3070CC69,2nd_time,관악구,1
884,EB403F35FEF51CE20B9A1C88B17058AF5069F6D689DBF0D748AE2B3F3070CC69,2nd_time,동작구,5
885,EB403F35FEF51CE20B9A1C88B17058AF5069F6D689DBF0D748AE2B3F3070CC69,2nd_time,서초구,32
886,EB403F35FEF51CE20B9A1C88B17058AF5069F6D689DBF0D748AE2B3F3070CC69,2nd_time,영등포구,4
887,EC6464A427DC82A896CA7716B2C1EAC0D71CC653AD01EEE2749CFDF7330665F4,2nd_time,강남구,4
888,EC6464A427DC82A896CA7716B2C1EAC0D71CC653AD01EEE2749CFDF7330665F4,2nd_time,관악구,4
889,EC6464A427DC82A896CA7716B2C1EAC0D71CC653AD01EEE2749CFDF7330665F4,2nd_time,동작구,11
890,EC6464A427DC82A896CA7716B2C1EAC0D71CC653AD01EEE2749CFDF7330665F4,2nd_time,서초구,55
891,ED8289B2F5649E1FBA472102EABB5ED93454BD73CB7CA25A5717672B2209453A,1st_time,청주시 상당구,1
892,ED8289B2F5649E1FBA472102EABB5ED93454BD73CB7CA25A5717672B2209453A,1st_time,청주시 서원구,5
893,ED8289B2F5649E1FBA472102EABB5ED93454BD73CB7CA25A5717672B2209453A,2nd_time,청주시 서원구,10
894,ED8289B2F5649E1FBA472102EABB5ED93454BD73CB7CA25A5717672B2209453A,2nd_time,청주시 흥덕구,2
895,ED9B83B64649D63560C2DA657CBC1E1E30B6BC9B38B6B09CC0D913D9A129D7E4,1st_time,청주시 상당구,7
896,ED9B83B64649D63560C2DA657CBC1E1E30B6BC9B38B6B09CC0D913D9A129D7E4,1st_time,청주시 서원구,14
897,ED9B83B64649D63560C2DA657CBC1E1E30B6BC9B38B6B09CC0D913D9A129D7E4,1st_time,청주시 청원구,13
898,ED9B83B64649D63560C2DA657CBC1E1E30B6BC9B38B6B09CC0D913D9A129D7E4,1st_time,청주시 흥덕구,23
899,ED9B83B64649D63560C2DA657CBC1E1E30B6BC9B38B6B09CC0D913D9A129D7E4,2nd_time,청주시 상당구,49
900,ED9B83B64649D63560C2DA657CBC1E1E30B6BC9B38B6B09CC0D913D9A129D7E4,2nd_time,청주시 서원구,12
901,ED9B83B64649D63560C2DA657CBC1E1E30B6BC9B38B6B09CC0D913D9A129D7E4,2nd_time,청주시 청원구,3
902,ED9B83B64649D63560C2DA657CBC1E1E30B6BC9B38B6B09CC0D913D9A129D7E4,2nd_time,청주시 흥덕구,26
903,EE3A658475FF04767915269352379F3E5CD544DF707CFBD3707795A401D327FC,1st_time,강남구,19
904,EE3A658475FF04767915269352379F3E5CD544DF707CFBD3707795A401D327FC,1st_time,관악구,3
905,EE3A658475FF04767915269352379F3E5CD544DF707CFBD3707795A401D327FC,1st_time,동작구,1
906,EE3A658475FF04767915269352379F3E5CD544DF707CFBD3707795A401D327FC,1st_time,서초구,28
907,EE3A658475FF04767915269352379F3E5CD544DF707CFBD3707795A401D327FC,2nd_time,강남구,17
908,EE3A658475FF04767915269352379F3E5CD544DF707CFBD3707795A401D327FC,2nd_time,관악구,13
909,EE3A658475FF04767915269352379F3E5CD544DF707CFBD3707795A401D327FC,2nd_time,동작구,6
910,EE3A658475FF04767915269352379F3E5CD544DF707CFBD3707795A401D327FC,2nd_time,서초구,34
